date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:06:35	136869/136869	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2026%20Apr%202021%2011:02:53%20GMT	https://digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/javascript/zozo-main.min.js?v=1633071512	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/javascript/zozo-main.min4b35.js	(from https://digitalstore.exdomain.net/phu-kien?limit=12)
14:06:40	2/2	---M--	200	added ('OK')	text/css	date:Mon,%2026%20Apr%202021%2009:45:33%20GMT	https://digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/stylesheet_custom/stylesheet.css?v=1633071512	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/stylesheet_custom/stylesheet4b35.css	(from https://digitalstore.exdomain.net/phu-kien?limit=12)
14:06:40	0/-1	---M--	302	error ('')			https://digitalstore.exdomain.net/account/wishlist	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/account/wishlist.2da.delayed	(from https://digitalstore.exdomain.net/phu-kien?limit=12)
14:06:40	0/-1	---M--	302	error ('')			https://digitalstore.exdomain.net/account/account	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/account/account.2db.delayed	(from https://digitalstore.exdomain.net/phu-kien?limit=12)
14:06:47	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2001%20Oct%202021%2007:02:09%20GMT	https://digitalstore.exdomain.net/checkout/checkout	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/checkout/checkout	(from https://digitalstore.exdomain.net/phu-kien?limit=12)
14:06:47	0/-1	---M--	302	error ('')			https://digitalstore.exdomain.net/account/wishlist	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/account/wishlist.2dd.delayed	(from https://digitalstore.exdomain.net/phu-kien?limit=12)
14:06:47	0/-1	---M--	302	error ('')			https://digitalstore.exdomain.net/account/account	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/account/account.2de.delayed	(from https://digitalstore.exdomain.net/phu-kien?limit=12)
14:06:54	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2001%20Oct%202021%2007:02:16%20GMT	https://digitalstore.exdomain.net/checkout/checkout	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/checkout/checkout	(from https://digitalstore.exdomain.net/phu-kien?limit=12)
14:06:55	25891/25891	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2007:02:23%20GMT	https://digitalstore.exdomain.net/phu-kien?sort=pd.name&order=ASC&limit=12	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/phu-kien07b8.html	(from https://digitalstore.exdomain.net/phu-kien?limit=12)
14:06:56	25904/25904	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2007:02:24%20GMT	https://digitalstore.exdomain.net/phu-kien?sort=pd.name&order=DESC&limit=12	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/phu-kien2716.html	(from https://digitalstore.exdomain.net/phu-kien?limit=12)
14:06:57	25891/25891	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2007:02:24%20GMT	https://digitalstore.exdomain.net/phu-kien?sort=p.price&order=ASC&limit=12	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/phu-kien5778.html	(from https://digitalstore.exdomain.net/phu-kien?limit=12)
14:06:57	25904/25904	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2007:02:24%20GMT	https://digitalstore.exdomain.net/phu-kien?sort=p.price&order=DESC&limit=12	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/phu-kien06ce.html	(from https://digitalstore.exdomain.net/phu-kien?limit=12)
14:06:57	25891/25891	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2007:02:25%20GMT	https://digitalstore.exdomain.net/phu-kien?sort=rating&order=DESC&limit=12	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/phu-kien61b0.html	(from https://digitalstore.exdomain.net/phu-kien?limit=12)
14:06:58	25878/25878	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2007:02:25%20GMT	https://digitalstore.exdomain.net/phu-kien?sort=rating&order=ASC&limit=12	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/phu-kien7d40.html	(from https://digitalstore.exdomain.net/phu-kien?limit=12)
14:06:58	25891/25891	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2007:02:26%20GMT	https://digitalstore.exdomain.net/phu-kien?sort=p.model&order=ASC&limit=12	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/phu-kienb2b6.html	(from https://digitalstore.exdomain.net/phu-kien?limit=12)
14:06:59	25904/25904	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2007:02:26%20GMT	https://digitalstore.exdomain.net/phu-kien?sort=p.model&order=DESC&limit=12	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/phu-kien520a.html	(from https://digitalstore.exdomain.net/phu-kien?limit=12)
14:07:02	136869/136869	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2026%20Apr%202021%2011:02:53%20GMT	https://digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/javascript/zozo-main.min.js?v=1633071513	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/javascript/zozo-main.min15b6.js	(from https://digitalstore.exdomain.net/phu-kien?limit=24)
14:07:05	2/2	---M--	200	added ('OK')	text/css	date:Mon,%2026%20Apr%202021%2009:45:33%20GMT	https://digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/stylesheet_custom/stylesheet.css?v=1633071513	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/stylesheet_custom/stylesheet15b6.css	(from https://digitalstore.exdomain.net/phu-kien?limit=24)
14:07:05	0/-1	---M--	302	error ('')			https://digitalstore.exdomain.net/account/wishlist	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/account/wishlist.2ea.delayed	(from https://digitalstore.exdomain.net/phu-kien?limit=24)
14:07:05	0/-1	---M--	302	error ('')			https://digitalstore.exdomain.net/account/account	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/account/account.2eb.delayed	(from https://digitalstore.exdomain.net/phu-kien?limit=24)
14:07:12	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2001%20Oct%202021%2007:02:34%20GMT	https://digitalstore.exdomain.net/checkout/checkout	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/checkout/checkout	(from https://digitalstore.exdomain.net/phu-kien?limit=24)
14:07:12	0/-1	---M--	302	error ('')			https://digitalstore.exdomain.net/account/wishlist	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/account/wishlist.2ed.delayed	(from https://digitalstore.exdomain.net/phu-kien?limit=24)
14:07:12	0/-1	---M--	302	error ('')			https://digitalstore.exdomain.net/account/account	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/account/account.2ee.delayed	(from https://digitalstore.exdomain.net/phu-kien?limit=24)
14:07:20	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2001%20Oct%202021%2007:02:41%20GMT	https://digitalstore.exdomain.net/checkout/checkout	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/checkout/checkout	(from https://digitalstore.exdomain.net/phu-kien?limit=24)
14:07:21	25891/25891	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2007:02:49%20GMT	https://digitalstore.exdomain.net/phu-kien?sort=pd.name&order=ASC&limit=24	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/phu-kien8acf.html	(from https://digitalstore.exdomain.net/phu-kien?limit=24)
14:07:21	25904/25904	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2007:02:49%20GMT	https://digitalstore.exdomain.net/phu-kien?sort=pd.name&order=DESC&limit=24	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/phu-kienea26.html	(from https://digitalstore.exdomain.net/phu-kien?limit=24)
14:07:22	25891/25891	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2007:02:50%20GMT	https://digitalstore.exdomain.net/phu-kien?sort=p.price&order=ASC&limit=24	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/phu-kien81d4.html	(from https://digitalstore.exdomain.net/phu-kien?limit=24)
14:07:22	25904/25904	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2007:02:50%20GMT	https://digitalstore.exdomain.net/phu-kien?sort=p.price&order=DESC&limit=24	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/phu-kienb554.html	(from https://digitalstore.exdomain.net/phu-kien?limit=24)
14:07:22	25891/25891	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2007:02:50%20GMT	https://digitalstore.exdomain.net/phu-kien?sort=rating&order=DESC&limit=24	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/phu-kien8d2d.html	(from https://digitalstore.exdomain.net/phu-kien?limit=24)
14:07:24	25878/25878	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2007:02:51%20GMT	https://digitalstore.exdomain.net/phu-kien?sort=rating&order=ASC&limit=24	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/phu-kien44b6.html	(from https://digitalstore.exdomain.net/phu-kien?limit=24)
14:07:24	0/-1	---M--	302	error ('')			https://digitalstore.exdomain.net/account/wishlist	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/account/wishlist.2f8.delayed	(from https://digitalstore.exdomain.net/phu-kien?limit=36)
14:07:24	0/-1	---M--	302	error ('')			https://digitalstore.exdomain.net/account/account	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/account/account.2f9.delayed	(from https://digitalstore.exdomain.net/phu-kien?limit=36)
14:07:24	25891/25891	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2007:02:52%20GMT	https://digitalstore.exdomain.net/phu-kien?sort=p.model&order=ASC&limit=24	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/phu-kien4e2e.html	(from https://digitalstore.exdomain.net/phu-kien?limit=24)
14:07:24	25904/25904	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2007:02:52%20GMT	https://digitalstore.exdomain.net/phu-kien?sort=p.model&order=DESC&limit=24	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/phu-kien5e20.html	(from https://digitalstore.exdomain.net/phu-kien?limit=24)
14:07:32	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2001%20Oct%202021%2007:02:53%20GMT	https://digitalstore.exdomain.net/checkout/checkout	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/checkout/checkout	(from https://digitalstore.exdomain.net/phu-kien?limit=36)
14:07:32	0/-1	---M--	302	error ('')			https://digitalstore.exdomain.net/account/wishlist	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/account/wishlist.2fb.delayed	(from https://digitalstore.exdomain.net/phu-kien?limit=36)
14:07:32	0/-1	---M--	302	error ('')			https://digitalstore.exdomain.net/account/account	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/account/account.2fc.delayed	(from https://digitalstore.exdomain.net/phu-kien?limit=36)
14:07:39	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2001%20Oct%202021%2007:03:00%20GMT	https://digitalstore.exdomain.net/checkout/checkout	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/checkout/checkout	(from https://digitalstore.exdomain.net/phu-kien?limit=36)
14:07:40	25891/25891	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2007:03:08%20GMT	https://digitalstore.exdomain.net/phu-kien?sort=pd.name&order=ASC&limit=36	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/phu-kienc9dc.html	(from https://digitalstore.exdomain.net/phu-kien?limit=36)
14:07:40	25904/25904	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2007:03:08%20GMT	https://digitalstore.exdomain.net/phu-kien?sort=pd.name&order=DESC&limit=36	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/phu-kien4c3d.html	(from https://digitalstore.exdomain.net/phu-kien?limit=36)
14:07:40	25891/25891	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2007:03:08%20GMT	https://digitalstore.exdomain.net/phu-kien?sort=p.price&order=ASC&limit=36	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/phu-kienec2b.html	(from https://digitalstore.exdomain.net/phu-kien?limit=36)
14:07:41	25904/25904	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2007:03:09%20GMT	https://digitalstore.exdomain.net/phu-kien?sort=p.price&order=DESC&limit=36	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/phu-kien8e9a.html	(from https://digitalstore.exdomain.net/phu-kien?limit=36)
14:07:41	25891/25891	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2007:03:09%20GMT	https://digitalstore.exdomain.net/phu-kien?sort=rating&order=DESC&limit=36	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/phu-kien7a7b.html	(from https://digitalstore.exdomain.net/phu-kien?limit=36)
14:07:42	25878/25878	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2007:03:10%20GMT	https://digitalstore.exdomain.net/phu-kien?sort=rating&order=ASC&limit=36	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/phu-kienb6b4.html	(from https://digitalstore.exdomain.net/phu-kien?limit=36)
14:07:42	0/-1	---M--	302	error ('')			https://digitalstore.exdomain.net/account/wishlist	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/account/wishlist.306.delayed	(from https://digitalstore.exdomain.net/phu-kien?limit=48)
14:07:42	0/-1	---M--	302	error ('')			https://digitalstore.exdomain.net/account/account	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/account/account.307.delayed	(from https://digitalstore.exdomain.net/phu-kien?limit=48)
14:07:42	25891/25891	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2007:03:10%20GMT	https://digitalstore.exdomain.net/phu-kien?sort=p.model&order=ASC&limit=36	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/phu-kiende50.html	(from https://digitalstore.exdomain.net/phu-kien?limit=36)
14:07:42	25904/25904	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2007:03:11%20GMT	https://digitalstore.exdomain.net/phu-kien?sort=p.model&order=DESC&limit=36	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/phu-kienab84.html	(from https://digitalstore.exdomain.net/phu-kien?limit=36)
14:07:49	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2001%20Oct%202021%2007:03:11%20GMT	https://digitalstore.exdomain.net/checkout/checkout	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/checkout/checkout	(from https://digitalstore.exdomain.net/phu-kien?limit=48)
14:07:49	0/-1	---M--	302	error ('')			https://digitalstore.exdomain.net/account/wishlist	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/account/wishlist.309.delayed	(from https://digitalstore.exdomain.net/phu-kien?limit=48)
14:07:49	0/-1	---M--	302	error ('')			https://digitalstore.exdomain.net/account/account	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/account/account.30a.delayed	(from https://digitalstore.exdomain.net/phu-kien?limit=48)
14:07:57	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2001%20Oct%202021%2007:03:18%20GMT	https://digitalstore.exdomain.net/checkout/checkout	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/checkout/checkout	(from https://digitalstore.exdomain.net/phu-kien?limit=48)
14:07:57	25891/25891	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2007:03:25%20GMT	https://digitalstore.exdomain.net/phu-kien?sort=pd.name&order=ASC&limit=48	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/phu-kien7f6c.html	(from https://digitalstore.exdomain.net/phu-kien?limit=48)
14:07:58	25904/25904	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2007:03:26%20GMT	https://digitalstore.exdomain.net/phu-kien?sort=pd.name&order=DESC&limit=48	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/phu-kien867e.html	(from https://digitalstore.exdomain.net/phu-kien?limit=48)
14:07:58	25891/25891	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2007:03:26%20GMT	https://digitalstore.exdomain.net/phu-kien?sort=p.price&order=ASC&limit=48	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/phu-kieneb2f.html	(from https://digitalstore.exdomain.net/phu-kien?limit=48)
14:07:59	25904/25904	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2007:03:27%20GMT	https://digitalstore.exdomain.net/phu-kien?sort=p.price&order=DESC&limit=48	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/phu-kien55fc.html	(from https://digitalstore.exdomain.net/phu-kien?limit=48)
14:08:00	25891/25891	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2007:03:27%20GMT	https://digitalstore.exdomain.net/phu-kien?sort=rating&order=DESC&limit=48	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/phu-kien414b.html	(from https://digitalstore.exdomain.net/phu-kien?limit=48)
14:08:00	25878/25878	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2007:03:27%20GMT	https://digitalstore.exdomain.net/phu-kien?sort=rating&order=ASC&limit=48	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/phu-kienf3f2.html	(from https://digitalstore.exdomain.net/phu-kien?limit=48)
14:08:00	0/-1	---M--	302	error ('')			https://digitalstore.exdomain.net/account/wishlist	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/account/wishlist.314.delayed	(from https://digitalstore.exdomain.net/phu-kien?sort=pd.name&order=ASC)
14:08:00	0/-1	---M--	302	error ('')			https://digitalstore.exdomain.net/account/account	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/account/account.315.delayed	(from https://digitalstore.exdomain.net/phu-kien?sort=pd.name&order=ASC)
14:08:01	25891/25891	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2007:03:28%20GMT	https://digitalstore.exdomain.net/phu-kien?sort=p.model&order=ASC&limit=48	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/phu-kien3d75.html	(from https://digitalstore.exdomain.net/phu-kien?limit=48)
14:08:01	25904/25904	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2007:03:29%20GMT	https://digitalstore.exdomain.net/phu-kien?sort=p.model&order=DESC&limit=48	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/phu-kien4507.html	(from https://digitalstore.exdomain.net/phu-kien?limit=48)
14:08:08	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2001%20Oct%202021%2007:03:29%20GMT	https://digitalstore.exdomain.net/checkout/checkout	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/checkout/checkout	(from https://digitalstore.exdomain.net/phu-kien?sort=pd.name&order=ASC)
14:08:08	0/-1	---M--	302	error ('')			https://digitalstore.exdomain.net/account/wishlist	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/account/wishlist.317.delayed	(from https://digitalstore.exdomain.net/phu-kien?sort=pd.name&order=ASC)
14:08:08	0/-1	---M--	302	error ('')			https://digitalstore.exdomain.net/account/account	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/account/account.318.delayed	(from https://digitalstore.exdomain.net/phu-kien?sort=pd.name&order=ASC)
14:08:15	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2001%20Oct%202021%2007:03:36%20GMT	https://digitalstore.exdomain.net/checkout/checkout	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/checkout/checkout	(from https://digitalstore.exdomain.net/phu-kien?sort=pd.name&order=ASC)
14:08:16	25715/25715	---MCZ	200	added ('OK')	text/html	date:Fri,%2001%20Oct%202021%2007:03:44%20GMT	https://digitalstore.exdomain.net/phu-kien?sort=p.date_added&order=DESC	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/phu-kienf83a.html	(from https://digitalstore.exdomain.net/phu-kien?sort=pd.name&order=ASC)
14:08:19	136869/136869	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2026%20Apr%202021%2011:02:53%20GMT	https://digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/javascript/zozo-main.min.js?v=1633071514	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/javascript/zozo-main.min2637.js	(from https://digitalstore.exdomain.net/phu-kien?sort=pd.name&order=DESC)
14:08:24	2/2	---M--	200	added ('OK')	text/css	date:Mon,%2026%20Apr%202021%2009:45:33%20GMT	https://digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/stylesheet_custom/stylesheet.css?v=1633071514	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/catalog/view/theme/pav_digitalstore/stylesheet_custom/stylesheet2637.css	(from https://digitalstore.exdomain.net/phu-kien?sort=pd.name&order=DESC)
14:08:24	0/-1	---M--	302	error ('')			https://digitalstore.exdomain.net/account/wishlist	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/account/wishlist.31d.delayed	(from https://digitalstore.exdomain.net/phu-kien?sort=pd.name&order=DESC)
14:08:24	0/-1	---M--	302	error ('')			https://digitalstore.exdomain.net/account/account	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/account/account.31e.delayed	(from https://digitalstore.exdomain.net/phu-kien?sort=pd.name&order=DESC)
14:08:32	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2001%20Oct%202021%2007:03:53%20GMT	https://digitalstore.exdomain.net/checkout/checkout	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/checkout/checkout	(from https://digitalstore.exdomain.net/phu-kien?sort=pd.name&order=DESC)
14:08:32	0/-1	---M--	302	error ('')			https://digitalstore.exdomain.net/account/wishlist	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/account/wishlist.320.delayed	(from https://digitalstore.exdomain.net/phu-kien?sort=pd.name&order=DESC)
14:08:32	0/-1	---M--	302	error ('')			https://digitalstore.exdomain.net/account/account	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/account/account.321.delayed	(from https://digitalstore.exdomain.net/phu-kien?sort=pd.name&order=DESC)
14:08:39	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2001%20Oct%202021%2007:04:00%20GMT	https://digitalstore.exdomain.net/checkout/checkout	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/checkout/checkout	(from https://digitalstore.exdomain.net/phu-kien?sort=pd.name&order=DESC)
14:08:39	0/-1	---M--	302	error ('')			https://digitalstore.exdomain.net/account/wishlist	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/account/wishlist.323.delayed	(from https://digitalstore.exdomain.net/phu-kien?sort=p.price&order=ASC)
14:08:39	0/-1	---M--	302	error ('')			https://digitalstore.exdomain.net/account/account	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/account/account.324.delayed	(from https://digitalstore.exdomain.net/phu-kien?sort=p.price&order=ASC)
14:08:46	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2001%20Oct%202021%2007:04:08%20GMT	https://digitalstore.exdomain.net/checkout/checkout	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/checkout/checkout	(from https://digitalstore.exdomain.net/phu-kien?sort=p.price&order=ASC)
14:08:46	0/-1	---M--	302	error ('')			https://digitalstore.exdomain.net/account/wishlist	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/account/wishlist.326.delayed	(from https://digitalstore.exdomain.net/phu-kien?sort=p.price&order=ASC)
14:08:46	0/-1	---M--	302	error ('')			https://digitalstore.exdomain.net/account/account	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/account/account.327.delayed	(from https://digitalstore.exdomain.net/phu-kien?sort=p.price&order=ASC)
14:08:53	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2001%20Oct%202021%2007:04:15%20GMT	https://digitalstore.exdomain.net/checkout/checkout	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/checkout/checkout	(from https://digitalstore.exdomain.net/phu-kien?sort=p.price&order=ASC)
14:08:53	0/-1	---M--	302	error ('')			https://digitalstore.exdomain.net/account/wishlist	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/account/wishlist.329.delayed	(from https://digitalstore.exdomain.net/phu-kien?sort=p.price&order=DESC)
14:08:53	0/-1	---M--	302	error ('')			https://digitalstore.exdomain.net/account/account	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/account/account.32a.delayed	(from https://digitalstore.exdomain.net/phu-kien?sort=p.price&order=DESC)
14:09:01	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2001%20Oct%202021%2007:04:22%20GMT	https://digitalstore.exdomain.net/checkout/checkout	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/checkout/checkout	(from https://digitalstore.exdomain.net/phu-kien?sort=p.price&order=DESC)
14:09:01	0/-1	---M--	302	error ('')			https://digitalstore.exdomain.net/account/wishlist	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/account/wishlist.32c.delayed	(from https://digitalstore.exdomain.net/phu-kien?sort=p.price&order=DESC)
14:09:01	0/-1	---M--	302	error ('')			https://digitalstore.exdomain.net/account/account	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/account/account.32d.delayed	(from https://digitalstore.exdomain.net/phu-kien?sort=p.price&order=DESC)
14:09:08	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2001%20Oct%202021%2007:04:29%20GMT	https://digitalstore.exdomain.net/checkout/checkout	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/checkout/checkout	(from https://digitalstore.exdomain.net/phu-kien?sort=p.price&order=DESC)
14:09:08	0/-1	---M--	302	error ('')			https://digitalstore.exdomain.net/account/wishlist	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/account/wishlist.32f.delayed	(from https://digitalstore.exdomain.net/phu-kien?sort=rating&order=DESC)
14:09:08	0/-1	---M--	302	error ('')			https://digitalstore.exdomain.net/account/account	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/account/account.330.delayed	(from https://digitalstore.exdomain.net/phu-kien?sort=rating&order=DESC)
14:09:15	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2001%20Oct%202021%2007:04:37%20GMT	https://digitalstore.exdomain.net/checkout/checkout	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/checkout/checkout	(from https://digitalstore.exdomain.net/phu-kien?sort=rating&order=DESC)
14:09:15	0/-1	---M--	302	error ('')			https://digitalstore.exdomain.net/account/wishlist	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/account/wishlist.332.delayed	(from https://digitalstore.exdomain.net/phu-kien?sort=rating&order=DESC)
14:09:15	0/-1	---M--	302	error ('')			https://digitalstore.exdomain.net/account/account	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/account/account.333.delayed	(from https://digitalstore.exdomain.net/phu-kien?sort=rating&order=DESC)
14:09:22	0/0	---M--	302	error ('Found')	text/html	date:Fri,%2001%20Oct%202021%2007:04:44%20GMT	https://digitalstore.exdomain.net/checkout/checkout	C:/My%20Web%20Sites/project/digitalstore.exdomain.net/checkout/checkout	(from https://digitalstore.exdomain.net/phu-kien?sort=rating&order=DESC)
